cust_id,oneid,event_type,event_detail,event_time
C000118,UID000118,service,客服咨询分期,2026-07-14T01:00:00+08:00
C000118,UID000118,campaign_click,点击ApplePay返现活动推送,2026-06-29T11:00:00+08:00
C000119,UID000119,search,搜索'分期费率',2026-06-22T01:00:00+08:00
C000119,UID000119,campaign_click,点击暑期出行活动推送,2026-06-19T22:00:00+08:00
C000119,UID000119,browse,浏览境外消费专区,2026-06-27T13:00:00+08:00
C000120,UID000120,campaign_click,点击双十一活动推送,2026-07-10T20:00:00+08:00
C000120,UID000120,campaign_click,点击暑期出行活动推送,2026-06-24T04:00:00+08:00
C000120,UID000120,browse,浏览分期计算器,2026-06-17T06:00:00+08:00
C000120,UID000120,service,客服咨询分期,2026-06-22T00:00:00+08:00
C000121,UID000121,browse,浏览境外消费专区,2026-07-14T20:00:00+08:00
C000121,UID000121,search,搜索'分期费率',2026-07-03T12:00:00+08:00
C000121,UID000121,campaign_click,点击暑期出行活动推送,2026-06-22T14:00:00+08:00
C000121,UID000121,transaction,消费 5829元,2026-07-03T23:00:00+08:00
C000121,UID000121,campaign_click,点击双十一活动推送,2026-07-01T07:00:00+08:00
C000122,UID000122,transaction,消费 1195元,2026-07-16T03:00:00+08:00
C000122,UID000122,search,搜索'汇率',2026-06-18T17:00:00+08:00
C000122,UID000122,transaction,消费 870元,2026-06-29T07:00:00+08:00
C000122,UID000122,search,搜索'优惠券',2026-07-12T00:00:00+08:00
C000123,UID000123,campaign_click,点击ApplePay返现活动推送,2026-07-03T12:00:00+08:00
C000123,UID000123,service,客服咨询分期,2026-07-09T10:00:00+08:00
C000123,UID000123,search,搜索'积分兑换',2026-07-10T04:00:00+08:00
C000123,UID000123,transaction,消费 4172元,2026-07-07T16:00:00+08:00
C000123,UID000123,transaction,消费 3012元,2026-06-18T12:00:00+08:00
C000124,UID000124,service,投诉反馈,2026-07-16T10:00:00+08:00
C000124,UID000124,search,搜索'汇率',2026-06-28T04:00:00+08:00
C000124,UID000124,search,搜索'汇率',2026-07-05T12:00:00+08:00
C000124,UID000124,browse,浏览分期计算器,2026-07-01T15:00:00+08:00
C000125,UID000125,service,客服咨询分期,2026-07-01T09:00:00+08:00
C000125,UID000125,browse,浏览境外消费专区,2026-07-08T12:00:00+08:00
C000125,UID000125,transaction,消费 671元,2026-06-27T17:00:00+08:00
C000125,UID000125,service,投诉反馈,2026-07-08T01:00:00+08:00
C000125,UID000125,search,搜索'提额',2026-06-28T01:00:00+08:00
C000126,UID000126,service,投诉反馈,2026-06-18T07:00:00+08:00
C000126,UID000126,campaign_click,点击双十一活动推送,2026-07-01T01:00:00+08:00
C000126,UID000126,search,搜索'账单查询',2026-06-22T13:00:00+08:00
C000127,UID000127,service,客服咨询分期,2026-06-29T21:00:00+08:00
C000127,UID000127,transaction,消费 824元,2026-07-06T18:00:00+08:00
C000127,UID000127,transaction,消费 3510元,2026-06-28T19:00:00+08:00
C000127,UID000127,service,额度调整申请,2026-07-12T14:00:00+08:00
C000127,UID000127,service,客服咨询分期,2026-06-22T08:00:00+08:00
C000128,UID000128,campaign_click,点击双十一活动推送,2026-07-06T08:00:00+08:00
C000129,UID000129,search,搜索'优惠券',2026-06-19T22:00:00+08:00
C000129,UID000129,browse,浏览账单详情,2026-07-04T21:00:00+08:00
C000129,UID000129,campaign_click,点击暑期出行活动推送,2026-06-21T10:00:00+08:00
C000130,UID000130,search,搜索'账单查询',2026-07-16T22:00:00+08:00
C000131,UID000131,search,搜索'账单查询',2026-07-02T18:00:00+08:00
C000132,UID000132,browse,浏览境外消费专区,2026-07-08T12:00:00+08:00
C000132,UID000132,transaction,消费 6017元,2026-06-26T15:00:00+08:00
C000132,UID000132,service,额度调整申请,2026-07-07T17:00:00+08:00
C000132,UID000132,campaign_click,点击暑期出行活动推送,2026-07-09T06:00:00+08:00
C000132,UID000132,search,搜索'提额',2026-06-29T05:00:00+08:00
C000133,UID000133,transaction,消费 4401元,2026-07-13T06:00:00+08:00
C000134,UID000134,campaign_click,点击双十一活动推送,2026-07-04T09:00:00+08:00
C000134,UID000134,campaign_click,点击双十一活动推送,2026-07-09T20:00:00+08:00
C000134,UID000134,transaction,消费 2456元,2026-07-16T13:00:00+08:00
C000135,UID000135,campaign_click,点击暑期出行活动推送,2026-06-26T16:00:00+08:00
C000135,UID000135,transaction,消费 605元,2026-07-05T04:00:00+08:00
C000136,UID000136,search,搜索'汇率',2026-06-18T06:00:00+08:00
C000137,UID000137,transaction,消费 4974元,2026-06-22T13:00:00+08:00
C000138,UID000138,search,搜索'出境游',2026-06-28T15:00:00+08:00
C000138,UID000138,campaign_click,点击双十一活动推送,2026-07-07T22:00:00+08:00
C000138,UID000138,browse,浏览权益商城,2026-06-28T10:00:00+08:00
C000139,UID000139,transaction,消费 4492元,2026-07-09T07:00:00+08:00
C000139,UID000139,service,额度调整申请,2026-06-25T11:00:00+08:00
C000140,UID000140,service,额度调整申请,2026-07-15T04:00:00+08:00
C000140,UID000140,transaction,消费 4339元,2026-06-20T01:00:00+08:00
C000140,UID000140,campaign_click,点击双十一活动推送,2026-07-06T22:00:00+08:00
C000140,UID000140,browse,浏览分期计算器,2026-07-16T04:00:00+08:00
C000141,UID000141,campaign_click,点击暑期出行活动推送,2026-06-20T09:00:00+08:00
C000141,UID000141,transaction,消费 2399元,2026-06-29T10:00:00+08:00
C000141,UID000141,browse,浏览分期计算器,2026-06-25T02:00:00+08:00
C000141,UID000141,search,搜索'账单查询',2026-06-30T21:00:00+08:00
C000141,UID000141,transaction,消费 1369元,2026-07-03T17:00:00+08:00
C000142,UID000142,transaction,消费 7198元,2026-06-26T05:00:00+08:00
C000142,UID000142,service,客服咨询分期,2026-06-25T00:00:00+08:00
C000142,UID000142,service,客服咨询分期,2026-06-22T12:00:00+08:00
C000142,UID000142,campaign_click,点击ApplePay返现活动推送,2026-07-12T00:00:00+08:00
C000142,UID000142,search,搜索'账单查询',2026-07-05T15:00:00+08:00
C000143,UID000143,campaign_click,点击双十一活动推送,2026-07-06T21:00:00+08:00
C000144,UID000144,search,搜索'账单查询',2026-07-14T09:00:00+08:00
C000144,UID000144,service,额度调整申请,2026-07-15T14:00:00+08:00
C000145,UID000145,service,额度调整申请,2026-06-20T10:00:00+08:00
C000145,UID000145,search,搜索'汇率',2026-06-28T20:00:00+08:00
C000145,UID000145,campaign_click,点击双十一活动推送,2026-06-29T05:00:00+08:00
C000145,UID000145,search,搜索'分期费率',2026-06-19T17:00:00+08:00
C000146,UID000146,campaign_click,点击ApplePay返现活动推送,2026-07-02T14:00:00+08:00
C000146,UID000146,browse,浏览分期计算器,2026-07-15T13:00:00+08:00
C000147,UID000147,search,搜索'分期费率',2026-07-10T11:00:00+08:00
C000147,UID000147,service,投诉反馈,2026-07-02T09:00:00+08:00
C000148,UID000148,search,搜索'出境游',2026-06-27T04:00:00+08:00
C000148,UID000148,browse,浏览境外消费专区,2026-06-22T05:00:00+08:00
C000148,UID000148,transaction,消费 2848元,2026-07-04T14:00:00+08:00
C000148,UID000148,service,额度调整申请,2026-07-14T18:00:00+08:00
C000149,UID000149,campaign_click,点击ApplePay返现活动推送,2026-06-20T11:00:00+08:00
C000149,UID000149,browse,浏览权益商城,2026-06-24T13:00:00+08:00
C000149,UID000149,browse,浏览境外消费专区,2026-07-06T17:00:00+08:00
C000150,UID000150,transaction,消费 5941元,2026-07-05T10:00:00+08:00
C000150,UID000150,browse,浏览分期计算器,2026-06-21T15:00:00+08:00
C000150,UID000150,browse,浏览境外消费专区,2026-07-12T01:00:00+08:00
C000151,UID000151,campaign_click,点击双十一活动推送,2026-07-15T02:00:00+08:00
C000151,UID000151,campaign_click,点击双十一活动推送,2026-07-05T21:00:00+08:00
C000151,UID000151,search,搜索'积分兑换',2026-07-06T01:00:00+08:00
C000151,UID000151,service,客服咨询分期,2026-06-18T17:00:00+08:00
C000151,UID000151,campaign_click,点击双十一活动推送,2026-06-19T13:00:00+08:00
C000152,UID000152,service,投诉反馈,2026-07-03T15:00:00+08:00
C000152,UID000152,service,投诉反馈,2026-07-01T23:00:00+08:00
C000152,UID000152,browse,浏览境外消费专区,2026-07-15T03:00:00+08:00
C000153,UID000153,search,搜索'出境游',2026-06-27T07:00:00+08:00
C000153,UID000153,campaign_click,点击双十一活动推送,2026-06-23T18:00:00+08:00
C000153,UID000153,campaign_click,点击ApplePay返现活动推送,2026-07-09T16:00:00+08:00
C000153,UID000153,browse,浏览分期计算器,2026-06-24T23:00:00+08:00
C000153,UID000153,service,额度调整申请,2026-07-06T08:00:00+08:00
C000154,UID000154,transaction,消费 2501元,2026-06-17T04:00:00+08:00
C000155,UID000155,service,客服咨询分期,2026-07-10T02:00:00+08:00
C000155,UID000155,transaction,消费 4785元,2026-06-22T07:00:00+08:00
C000155,UID000155,transaction,消费 5159元,2026-07-09T15:00:00+08:00
C000156,UID000156,transaction,消费 3753元,2026-07-08T14:00:00+08:00
C000156,UID000156,search,搜索'提额',2026-07-06T22:00:00+08:00
C000156,UID000156,browse,浏览分期计算器,2026-06-23T09:00:00+08:00
C000157,UID000157,transaction,消费 111元,2026-06-29T07:00:00+08:00
C000157,UID000157,transaction,消费 7926元,2026-06-21T19:00:00+08:00
C000157,UID000157,browse,浏览分期计算器,2026-06-25T01:00:00+08:00
C000157,UID000157,service,客服咨询分期,2026-07-14T12:00:00+08:00
C000158,UID000158,service,投诉反馈,2026-06-22T19:00:00+08:00
C000158,UID000158,campaign_click,点击ApplePay返现活动推送,2026-06-17T04:00:00+08:00
C000158,UID000158,campaign_click,点击暑期出行活动推送,2026-06-17T10:00:00+08:00
C000158,UID000158,browse,浏览分期计算器,2026-07-01T11:00:00+08:00
C000158,UID000158,transaction,消费 251元,2026-06-26T09:00:00+08:00
C000159,UID000159,campaign_click,点击ApplePay返现活动推送,2026-07-05T04:00:00+08:00
C000159,UID000159,service,投诉反馈,2026-06-29T10:00:00+08:00
C000160,UID000160,service,投诉反馈,2026-06-30T21:00:00+08:00
C000160,UID000160,transaction,消费 6575元,2026-06-17T21:00:00+08:00
C000161,UID000161,transaction,消费 4735元,2026-07-11T01:00:00+08:00
C000161,UID000161,browse,浏览分期计算器,2026-07-14T02:00:00+08:00
C000161,UID000161,transaction,消费 6224元,2026-07-12T08:00:00+08:00
C000161,UID000161,search,搜索'出境游',2026-06-19T12:00:00+08:00
C000161,UID000161,browse,浏览账单详情,2026-07-09T03:00:00+08:00
C000162,UID000162,campaign_click,点击ApplePay返现活动推送,2026-07-05T16:00:00+08:00
C000163,UID000163,browse,浏览分期计算器,2026-07-14T07:00:00+08:00
C000163,UID000163,browse,浏览分期计算器,2026-06-29T08:00:00+08:00
C000163,UID000163,search,搜索'分期费率',2026-07-09T00:00:00+08:00
C000164,UID000164,browse,浏览权益商城,2026-07-04T17:00:00+08:00
C000164,UID000164,transaction,消费 4187元,2026-06-18T19:00:00+08:00
C000165,UID000165,service,额度调整申请,2026-07-01T18:00:00+08:00
C000165,UID000165,browse,浏览权益商城,2026-06-19T05:00:00+08:00
C000166,UID000166,service,额度调整申请,2026-06-28T07:00:00+08:00
C000166,UID000166,browse,浏览境外消费专区,2026-07-02T21:00:00+08:00
C000166,UID000166,campaign_click,点击ApplePay返现活动推送,2026-06-28T02:00:00+08:00
C000167,UID000167,search,搜索'优惠券',2026-07-10T20:00:00+08:00
C000167,UID000167,browse,浏览境外消费专区,2026-07-15T08:00:00+08:00
C000168,UID000168,campaign_click,点击ApplePay返现活动推送,2026-07-03T07:00:00+08:00
C000168,UID000168,service,客服咨询分期,2026-07-07T04:00:00+08:00
C000169,UID000169,service,投诉反馈,2026-07-04T23:00:00+08:00
C000169,UID000169,campaign_click,点击双十一活动推送,2026-06-20T07:00:00+08:00
C000169,UID000169,transaction,消费 1442元,2026-07-16T06:00:00+08:00
C000170,UID000170,campaign_click,点击暑期出行活动推送,2026-07-02T19:00:00+08:00
C000170,UID000170,campaign_click,点击暑期出行活动推送,2026-06-21T04:00:00+08:00
C000170,UID000170,browse,浏览分期计算器,2026-07-04T10:00:00+08:00
C000171,UID000171,transaction,消费 1707元,2026-07-14T12:00:00+08:00
C000171,UID000171,transaction,消费 2454元,2026-07-16T07:00:00+08:00
C000171,UID000171,service,额度调整申请,2026-07-15T21:00:00+08:00
C000171,UID000171,transaction,消费 7975元,2026-06-23T12:00:00+08:00
C000172,UID000172,campaign_click,点击双十一活动推送,2026-06-23T00:00:00+08:00
C000172,UID000172,transaction,消费 2602元,2026-06-24T12:00:00+08:00
C000173,UID000173,search,搜索'优惠券',2026-06-30T15:00:00+08:00
C000173,UID000173,service,客服咨询分期,2026-07-07T06:00:00+08:00
C000173,UID000173,search,搜索'提额',2026-07-03T17:00:00+08:00
C000173,UID000173,transaction,消费 333元,2026-06-19T03:00:00+08:00
C000173,UID000173,transaction,消费 5893元,2026-07-13T23:00:00+08:00
C000174,UID000174,service,额度调整申请,2026-07-03T17:00:00+08:00
C000175,UID000175,transaction,消费 4343元,2026-06-22T20:00:00+08:00
C000175,UID000175,browse,浏览账单详情,2026-07-05T14:00:00+08:00
C000175,UID000175,search,搜索'账单查询',2026-07-08T00:00:00+08:00
C000175,UID000175,browse,浏览境外消费专区,2026-07-02T05:00:00+08:00
C000176,UID000176,transaction,消费 2933元,2026-06-18T06:00:00+08:00
C000176,UID000176,search,搜索'汇率',2026-06-22T21:00:00+08:00
C000177,UID000177,campaign_click,点击ApplePay返现活动推送,2026-07-07T08:00:00+08:00
C000178,UID000178,search,搜索'优惠券',2026-07-04T01:00:00+08:00
C000179,UID000179,search,搜索'优惠券',2026-06-23T03:00:00+08:00
C000179,UID000179,search,搜索'分期费率',2026-07-11T12:00:00+08:00
C000179,UID000179,browse,浏览权益商城,2026-07-03T06:00:00+08:00
C000179,UID000179,search,搜索'账单查询',2026-07-02T16:00:00+08:00
C000180,UID000180,transaction,消费 5163元,2026-06-30T04:00:00+08:00
C000180,UID000180,search,搜索'积分兑换',2026-06-17T01:00:00+08:00
C000180,UID000180,transaction,消费 2322元,2026-06-18T15:00:00+08:00
C000181,UID000181,search,搜索'汇率',2026-07-03T12:00:00+08:00
C000182,UID000182,campaign_click,点击ApplePay返现活动推送,2026-06-29T15:00:00+08:00
C000182,UID000182,service,客服咨询分期,2026-06-19T17:00:00+08:00
C000182,UID000182,search,搜索'分期费率',2026-07-03T13:00:00+08:00
C000182,UID000182,transaction,消费 2293元,2026-06-17T03:00:00+08:00
C000183,UID000183,transaction,消费 4737元,2026-06-22T08:00:00+08:00
C000183,UID000183,transaction,消费 6132元,2026-07-05T16:00:00+08:00
C000184,UID000184,search,搜索'优惠券',2026-07-02T22:00:00+08:00
C000184,UID000184,search,搜索'汇率',2026-06-27T00:00:00+08:00
C000184,UID000184,service,投诉反馈,2026-06-22T19:00:00+08:00
C000185,UID000185,browse,浏览分期计算器,2026-07-16T19:00:00+08:00
C000185,UID000185,search,搜索'汇率',2026-07-05T04:00:00+08:00
C000185,UID000185,search,搜索'积分兑换',2026-06-20T11:00:00+08:00
C000185,UID000185,service,投诉反馈,2026-07-13T16:00:00+08:00
C000185,UID000185,browse,浏览分期计算器,2026-07-09T17:00:00+08:00
C000186,UID000186,service,额度调整申请,2026-06-22T22:00:00+08:00
C000187,UID000187,campaign_click,点击ApplePay返现活动推送,2026-06-22T14:00:00+08:00
C000187,UID000187,browse,浏览分期计算器,2026-06-23T22:00:00+08:00
C000187,UID000187,campaign_click,点击暑期出行活动推送,2026-06-17T07:00:00+08:00
C000187,UID000187,transaction,消费 1506元,2026-07-07T06:00:00+08:00
C000188,UID000188,search,搜索'账单查询',2026-06-20T19:00:00+08:00
C000188,UID000188,campaign_click,点击暑期出行活动推送,2026-07-14T13:00:00+08:00
C000189,UID000189,search,搜索'优惠券',2026-06-30T06:00:00+08:00
C000189,UID000189,browse,浏览境外消费专区,2026-07-12T21:00:00+08:00
C000190,UID000190,campaign_click,点击双十一活动推送,2026-07-16T21:00:00+08:00
C000190,UID000190,service,客服咨询分期,2026-06-27T11:00:00+08:00
C000190,UID000190,browse,浏览权益商城,2026-07-15T14:00:00+08:00
C000190,UID000190,service,投诉反馈,2026-06-23T17:00:00+08:00
C000191,UID000191,browse,浏览权益商城,2026-06-23T05:00:00+08:00
C000191,UID000191,transaction,消费 2469元,2026-06-18T05:00:00+08:00
C000192,UID000192,search,搜索'优惠券',2026-07-09T02:00:00+08:00
C000192,UID000192,transaction,消费 6127元,2026-07-05T23:00:00+08:00
C000193,UID000193,service,额度调整申请,2026-07-08T05:00:00+08:00
C000193,UID000193,transaction,消费 4646元,2026-06-21T17:00:00+08:00
C000194,UID000194,campaign_click,点击双十一活动推送,2026-07-07T15:00:00+08:00
C000194,UID000194,transaction,消费 3269元,2026-07-01T04:00:00+08:00
C000195,UID000195,browse,浏览账单详情,2026-07-10T05:00:00+08:00
C000195,UID000195,transaction,消费 4655元,2026-06-20T01:00:00+08:00
C000195,UID000195,browse,浏览权益商城,2026-06-23T08:00:00+08:00
C000196,UID000196,transaction,消费 3415元,2026-07-16T08:00:00+08:00
C000196,UID000196,browse,浏览账单详情,2026-06-20T21:00:00+08:00
C000197,UID000197,service,客服咨询分期,2026-06-26T17:00:00+08:00
C000197,UID000197,campaign_click,点击暑期出行活动推送,2026-06-26T23:00:00+08:00
C000197,UID000197,browse,浏览账单详情,2026-06-22T00:00:00+08:00
C000197,UID000197,search,搜索'汇率',2026-06-22T16:00:00+08:00
C000197,UID000197,campaign_click,点击暑期出行活动推送,2026-06-19T09:00:00+08:00
C000198,UID000198,browse,浏览账单详情,2026-06-29T00:00:00+08:00
C000199,UID000199,campaign_click,点击ApplePay返现活动推送,2026-07-12T18:00:00+08:00
C000200,UID000200,transaction,消费 5082元,2026-07-13T23:00:00+08:00
C000200,UID000200,search,搜索'提额',2026-07-01T16:00:00+08:00
C000200,UID000200,browse,浏览分期计算器,2026-07-01T06:00:00+08:00
C000200,UID000200,campaign_click,点击双十一活动推送,2026-07-13T02:00:00+08:00
C000201,UID000201,search,搜索'优惠券',2026-07-01T16:00:00+08:00
C000201,UID000201,search,搜索'汇率',2026-07-16T18:00:00+08:00
