contact_id,cust_id,campaign_id,channel,contact_time,contact_type,status,response_time_sec
CONTACT_00000250,C005288,CAMP_2026_MOVIE9,短信,2026-07-16 18:00:00,marketing,clicked,22800
CONTACT_00000251,C005370,CAMP_2026_WOMEN,APP Push,2026-06-07 09:00:00,marketing,sent,0
CONTACT_00000252,C003801,CAMP_2026_REFERRAL,电话外呼,2026-07-03 06:00:00,marketing,opened,84338
CONTACT_00000253,C005205,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-04-18 14:00:00,marketing,sent,0
CONTACT_00000254,C001237,CAMP_2026_BIRTHDAY,邮件,2026-06-25 15:00:00,marketing,opened,36062
CONTACT_00000255,C004845,CAMP_2026_GREEN,APP Push,2026-07-03 10:00:00,marketing,unsubscribed,0
CONTACT_00000256,C003703,CAMP_2026_SPORTS,APP Push,2026-07-03 22:00:00,marketing,opened,84557
CONTACT_00000257,C007080,CAMP_2026_NATIONAL,APP Push,2026-07-11 10:00:00,marketing,opened,76124
CONTACT_00000258,C004541,CAMP_2026_NATIONAL,APP Push,2026-06-06 04:00:00,marketing,opened,24732
CONTACT_00000259,C002634,CAMP_2026_WEDDING5,电话外呼,2026-07-10 23:00:00,marketing,clicked,59110
CONTACT_00000260,C006860,,微信公众号,2026-07-12 04:00:00,service,unsubscribed,0
CONTACT_00000261,C001414,CAMP_2026_APPLEPAY,APP Push,2026-07-11 10:00:00,marketing,opened,68750
CONTACT_00000262,C004283,CAMP_2026_CROSSBORDER,电话外呼,2026-06-27 15:00:00,marketing,opened,50839
CONTACT_00000263,C003349,CAMP_2026_CROSSBORDER,微信公众号,2026-07-13 04:00:00,marketing,unsubscribed,0
CONTACT_00000264,C005303,CAMP_2026_DOUBLE11,微信公众号,2026-04-27 03:00:00,marketing,clicked,50727
CONTACT_00000265,C006977,,电话外呼,2026-06-17 06:00:00,service,clicked,18597
CONTACT_00000266,C007510,CAMP_2026_SPORTS,微信公众号,2026-07-15 03:00:00,marketing,clicked,51434
CONTACT_00000267,C001057,CAMP_2026_POINTS_BOOST,电话外呼,2026-06-19 07:00:00,marketing,clicked,49432
CONTACT_00000268,C006662,CAMP_2026_SPORTS,短信,2026-06-26 01:00:00,marketing,sent,0
CONTACT_00000269,C005615,CAMP_2026_BACK_SCHOOL,电话外呼,2026-06-12 08:00:00,marketing,opened,47485
CONTACT_00000270,C000150,CAMP_2026_REFERRAL,微信公众号,2026-04-18 14:00:00,marketing,sent,0
CONTACT_00000271,C007764,CAMP_2026_POINTS_BOOST,邮件,2026-04-18 20:00:00,marketing,sent,0
CONTACT_00000272,C000633,CAMP_2026_MOVIE9,微信公众号,2026-07-07 07:00:00,marketing,clicked,69073
CONTACT_00000273,C007180,CAMP_2026_UPGRADE,电话外呼,2026-04-18 19:00:00,marketing,opened,23763
CONTACT_00000274,C006811,CAMP_2026_POINTS_BOOST,电话外呼,2026-07-13 10:00:00,marketing,clicked,5786
CONTACT_00000275,C005895,,短信,2026-07-04 01:00:00,service,sent,0
CONTACT_00000276,C006421,CAMP_2026_CLOUD_FLASH,邮件,2026-06-26 09:00:00,marketing,clicked,25490
CONTACT_00000277,C004673,CAMP_2026_SUMMER,邮件,2026-07-03 12:00:00,marketing,clicked,65976
CONTACT_00000278,C001328,CAMP_2026_SPRINGFEST,短信,2026-05-12 16:00:00,marketing,clicked,6899
CONTACT_00000279,C005253,,邮件,2026-07-15 21:00:00,service,opened,67681
CONTACT_00000280,C006973,CAMP_2026_NEWUSER,APP Push,2026-04-18 16:00:00,marketing,sent,0
CONTACT_00000281,C003681,CAMP_2026_AI_TOKEN,电话外呼,2026-07-08 17:00:00,marketing,opened,59190
CONTACT_00000282,C007247,,微信公众号,2026-04-18 12:00:00,service,opened,65859
CONTACT_00000283,C003064,CAMP_2026_DORMANT,短信,2026-07-04 17:00:00,marketing,clicked,3754
CONTACT_00000284,C006875,CAMP_2026_NATIONAL,微信公众号,2026-07-15 15:00:00,marketing,clicked,61985
CONTACT_00000285,C003843,CAMP_2026_NEWUSER,邮件,2026-07-13 00:00:00,marketing,sent,0
CONTACT_00000286,C002097,CAMP_2026_MOVIE9,短信,2026-06-06 01:00:00,marketing,sent,0
CONTACT_00000287,C004988,CAMP_2026_SPRINGFEST,电话外呼,2026-07-15 17:00:00,marketing,sent,0
CONTACT_00000288,C002468,CAMP_2026_SPRINGFEST,APP Push,2026-07-09 05:00:00,marketing,opened,59974
CONTACT_00000289,C000515,CAMP_2026_WEDDING5,APP Push,2026-07-06 07:00:00,marketing,clicked,2214
CONTACT_00000290,C005177,CAMP_2026_NYE,电话外呼,2026-07-08 15:00:00,marketing,sent,0
CONTACT_00000291,C003517,CAMP_2026_FAMILY,APP Push,2026-06-17 11:00:00,marketing,clicked,24611
CONTACT_00000292,C005443,CAMP_2026_APPLEPAY,APP Push,2026-07-12 08:00:00,marketing,clicked,71373
CONTACT_00000293,C004157,CAMP_2026_SPRINGFEST,电话外呼,2026-07-08 09:00:00,marketing,opened,5766
CONTACT_00000294,C005208,,邮件,2026-04-19 00:00:00,service,clicked,46865
CONTACT_00000295,C006460,CAMP_2026_POINTS_BOOST,APP Push,2026-06-13 04:00:00,marketing,opened,13647
CONTACT_00000296,C006321,CAMP_2026_SUMMER,电话外呼,2026-05-24 23:00:00,marketing,clicked,46236
CONTACT_00000297,C004473,CAMP_2026_DORMANT,微信公众号,2026-06-15 03:00:00,marketing,clicked,60959
CONTACT_00000298,C006648,CAMP_2026_DOUBLE11,短信,2026-07-01 10:00:00,marketing,sent,0
CONTACT_00000299,C000303,CAMP_2026_618,微信公众号,2026-05-22 23:00:00,marketing,sent,0
CONTACT_00000300,C002586,CAMP_2026_SPRINGFEST,微信公众号,2026-07-16 07:00:00,marketing,sent,0
CONTACT_00000301,C003879,CAMP_2026_NYE,微信公众号,2026-05-22 15:00:00,marketing,clicked,46849
CONTACT_00000302,C007063,,APP Push,2026-07-07 21:00:00,service,opened,48297
CONTACT_00000303,C003580,CAMP_2026_CROSSBORDER,邮件,2026-06-12 12:00:00,marketing,sent,0
CONTACT_00000304,C002778,CAMP_2026_NYE,短信,2026-06-19 08:00:00,marketing,clicked,35019
CONTACT_00000305,C006564,CAMP_2026_BIRTHDAY,APP Push,2026-07-13 05:00:00,marketing,unsubscribed,0
CONTACT_00000306,C006737,CAMP_2026_CROSSBORDER,短信,2026-04-22 22:00:00,marketing,clicked,43041
CONTACT_00000307,C005415,CAMP_2026_SPORTS,微信公众号,2026-07-11 11:00:00,marketing,sent,0
CONTACT_00000308,C001366,CAMP_2026_NATIONAL,邮件,2026-07-08 13:00:00,marketing,clicked,80649
CONTACT_00000309,C006484,CAMP_2026_NATIONAL,APP Push,2026-07-10 13:00:00,marketing,sent,0
CONTACT_00000310,C004204,CAMP_2026_WEDDING5,短信,2026-07-11 05:00:00,marketing,clicked,57492
CONTACT_00000311,C001934,CAMP_2026_NYE,微信公众号,2026-06-23 23:00:00,marketing,sent,0
CONTACT_00000312,C004957,CAMP_2026_CAMPUS,短信,2026-05-11 13:00:00,marketing,sent,0
CONTACT_00000313,C003637,CAMP_2026_CAMPUS,APP Push,2026-06-29 12:00:00,marketing,opened,41267
CONTACT_00000314,C005322,CAMP_2026_618,微信公众号,2026-06-19 01:00:00,marketing,clicked,24445
CONTACT_00000315,C004089,CAMP_2026_NYE,电话外呼,2026-06-21 16:00:00,marketing,clicked,34176
CONTACT_00000316,C005768,CAMP_2026_CAMPUS,邮件,2026-05-17 02:00:00,marketing,opened,64442
CONTACT_00000317,C001640,CAMP_2026_POINTS_BOOST,APP Push,2026-07-06 19:00:00,marketing,clicked,58401
CONTACT_00000318,C007927,CAMP_2026_CROSSBORDER,微信公众号,2026-07-13 07:00:00,marketing,opened,71123
CONTACT_00000319,C002379,,微信公众号,2026-05-04 02:00:00,service,opened,83644
CONTACT_00000320,C001427,CAMP_2026_WEDDING5,微信公众号,2026-07-08 18:00:00,marketing,clicked,18262
CONTACT_00000321,C000216,CAMP_2026_NATIONAL,微信公众号,2026-07-08 07:00:00,marketing,clicked,17069
CONTACT_00000322,C000539,CAMP_2026_NYE,微信公众号,2026-07-09 09:00:00,marketing,opened,68963
CONTACT_00000323,C003366,CAMP_2026_618,邮件,2026-07-09 14:00:00,marketing,unsubscribed,0
CONTACT_00000324,C005263,CAMP_2026_FAMILY,APP Push,2026-07-13 13:00:00,marketing,clicked,16881
CONTACT_00000325,C007193,CAMP_2026_618,电话外呼,2026-07-14 20:00:00,marketing,clicked,56764
CONTACT_00000326,C000454,CAMP_2026_WOMEN,APP Push,2026-06-09 19:00:00,marketing,clicked,42351
CONTACT_00000327,C007762,,电话外呼,2026-07-09 16:00:00,service,sent,0
CONTACT_00000328,C001609,CAMP_2026_APPLEPAY,电话外呼,2026-04-18 05:00:00,marketing,opened,69984
CONTACT_00000329,C000766,CAMP_2026_AI_TOKEN,电话外呼,2026-07-11 06:00:00,marketing,opened,20270
CONTACT_00000330,C001403,CAMP_2026_APPLEPAY,电话外呼,2026-06-23 06:00:00,marketing,clicked,5459
CONTACT_00000331,C006761,CAMP_2026_WEDDING5,APP Push,2026-05-17 06:00:00,marketing,sent,0
CONTACT_00000332,C002169,CAMP_2026_UPGRADE,短信,2026-07-13 04:00:00,marketing,opened,4029
CONTACT_00000333,C004080,CAMP_2026_NEWUSER,电话外呼,2026-07-16 09:00:00,marketing,sent,0
CONTACT_00000334,C002007,CAMP_2026_SPRINGFEST,邮件,2026-06-15 23:00:00,marketing,unsubscribed,0
CONTACT_00000335,C001295,CAMP_2026_WOMEN,邮件,2026-07-15 14:00:00,marketing,opened,79576
CONTACT_00000336,C001177,,微信公众号,2026-07-09 13:00:00,service,opened,52320
CONTACT_00000337,C001072,CAMP_2026_BIRTHDAY,微信公众号,2026-05-25 17:00:00,marketing,unsubscribed,0
CONTACT_00000338,C003822,CAMP_2026_AI_TOKEN,APP Push,2026-05-04 21:00:00,marketing,clicked,6692
CONTACT_00000339,C002378,,邮件,2026-06-27 19:00:00,service,opened,42977
CONTACT_00000340,C007650,CAMP_2026_CLOUD_FLASH,电话外呼,2026-07-15 19:00:00,marketing,unsubscribed,0
CONTACT_00000341,C004082,CAMP_2026_NEWUSER,电话外呼,2026-06-22 09:00:00,marketing,sent,0
CONTACT_00000342,C000190,,APP Push,2026-06-08 17:00:00,service,opened,28259
CONTACT_00000343,C004779,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-05-09 05:00:00,marketing,clicked,85815
CONTACT_00000344,C005510,CAMP_2026_DORMANT,邮件,2026-07-06 21:00:00,marketing,unsubscribed,0
CONTACT_00000345,C003531,,短信,2026-07-01 12:00:00,service,sent,0
CONTACT_00000346,C002998,CAMP_2026_NEWUSER,APP Push,2026-07-09 18:00:00,marketing,opened,47576
CONTACT_00000347,C004533,CAMP_2026_DOUBLE11,微信公众号,2026-06-01 07:00:00,marketing,clicked,36723
CONTACT_00000348,C006761,CAMP_2026_SUMMER,电话外呼,2026-06-06 21:00:00,marketing,clicked,51689
CONTACT_00000349,C002778,,电话外呼,2026-06-12 18:00:00,service,sent,0
CONTACT_00000350,C004936,CAMP_2026_UPGRADE,电话外呼,2026-07-15 23:00:00,marketing,unsubscribed,0
CONTACT_00000351,C001123,CAMP_2026_SPORTS,微信公众号,2026-06-21 20:00:00,marketing,clicked,79523
CONTACT_00000352,C007317,CAMP_2026_NEWUSER,电话外呼,2026-07-09 14:00:00,marketing,sent,0
CONTACT_00000353,C001332,,邮件,2026-07-13 15:00:00,service,sent,0
CONTACT_00000354,C004864,CAMP_2026_APPLEPAY,微信公众号,2026-06-29 09:00:00,marketing,opened,73843
CONTACT_00000355,C002456,CAMP_2026_BACK_SCHOOL,邮件,2026-05-24 03:00:00,marketing,clicked,14426
CONTACT_00000356,C003413,CAMP_2026_REFERRAL,电话外呼,2026-06-20 02:00:00,marketing,sent,0
CONTACT_00000357,C005155,CAMP_2026_FAMILY,APP Push,2026-07-07 04:00:00,marketing,clicked,75881
CONTACT_00000358,C000421,CAMP_2026_BIRTHDAY,电话外呼,2026-06-28 01:00:00,marketing,sent,0
CONTACT_00000359,C005077,CAMP_2026_WOMEN,邮件,2026-05-26 23:00:00,marketing,clicked,75107
CONTACT_00000360,C007768,CAMP_2026_POINTS_BOOST,APP Push,2026-07-03 11:00:00,marketing,clicked,19908
CONTACT_00000361,C003383,CAMP_2026_DORMANT,短信,2026-07-09 09:00:00,marketing,opened,8223
CONTACT_00000362,C005782,CAMP_2026_MOVIE9,短信,2026-06-21 03:00:00,marketing,clicked,62761
CONTACT_00000363,C004305,CAMP_2026_NATIONAL,邮件,2026-07-11 07:00:00,marketing,clicked,44929
CONTACT_00000364,C006325,CAMP_2026_WOMEN,微信公众号,2026-06-29 17:00:00,marketing,clicked,36629
CONTACT_00000365,C007713,CAMP_2026_AI_TOKEN,微信公众号,2026-06-26 02:00:00,marketing,opened,64154
CONTACT_00000366,C002598,CAMP_2026_MOVIE9,邮件,2026-06-29 01:00:00,marketing,sent,0
CONTACT_00000367,C002241,CAMP_2026_MOVIE9,微信公众号,2026-05-10 12:00:00,marketing,opened,51772
CONTACT_00000368,C006705,,微信公众号,2026-07-11 15:00:00,service,sent,0
CONTACT_00000369,C000345,CAMP_2026_BACK_SCHOOL,微信公众号,2026-06-09 10:00:00,marketing,clicked,86039
CONTACT_00000370,C001753,CAMP_2026_NATIONAL,短信,2026-05-29 07:00:00,marketing,clicked,35661
CONTACT_00000371,C006070,CAMP_2026_CAMPUS,电话外呼,2026-07-13 08:00:00,marketing,unsubscribed,0
CONTACT_00000372,C001849,CAMP_2026_REFERRAL,短信,2026-06-12 02:00:00,marketing,clicked,61978
CONTACT_00000373,C001127,,APP Push,2026-07-12 19:00:00,service,sent,0
CONTACT_00000374,C003334,CAMP_2026_NATIONAL,邮件,2026-07-14 15:00:00,marketing,clicked,42156
CONTACT_00000375,C002339,CAMP_2026_DOUBLE11,APP Push,2026-06-28 06:00:00,marketing,clicked,30497
CONTACT_00000376,C006966,,APP Push,2026-06-20 19:00:00,service,clicked,4823
CONTACT_00000377,C006851,CAMP_2026_SPORTS,邮件,2026-06-23 01:00:00,marketing,clicked,38001
CONTACT_00000378,C004653,CAMP_2026_GREEN,电话外呼,2026-07-02 15:00:00,marketing,sent,0
CONTACT_00000379,C003723,CAMP_2026_MOVIE9,电话外呼,2026-07-08 20:00:00,marketing,sent,0
CONTACT_00000380,C006972,CAMP_2026_618,电话外呼,2026-07-08 21:00:00,marketing,clicked,43403
CONTACT_00000381,C001332,CAMP_2026_UPGRADE,邮件,2026-05-31 00:00:00,marketing,opened,44245
CONTACT_00000382,C006478,CAMP_2026_WOMEN,微信公众号,2026-07-15 19:00:00,marketing,clicked,80139
CONTACT_00000383,C007014,CAMP_2026_SPRING_TRAVEL,邮件,2026-07-12 22:00:00,marketing,opened,52598
CONTACT_00000384,C005483,CAMP_2026_CROSSBORDER,APP Push,2026-06-25 14:00:00,marketing,clicked,32572
CONTACT_00000385,C001930,CAMP_2026_CLOUD_FLASH,邮件,2026-07-16 15:00:00,marketing,sent,0
CONTACT_00000386,C004772,CAMP_2026_618,电话外呼,2026-07-07 02:00:00,marketing,sent,0
CONTACT_00000387,C001936,CAMP_2026_NEWUSER,APP Push,2026-06-09 19:00:00,marketing,opened,53198
CONTACT_00000388,C005621,,电话外呼,2026-07-10 15:00:00,service,opened,15449
CONTACT_00000389,C005233,CAMP_2026_NEWUSER,微信公众号,2026-06-24 20:00:00,marketing,clicked,62736
CONTACT_00000390,C001255,CAMP_2026_AI_TOKEN,邮件,2026-05-17 11:00:00,marketing,sent,0
CONTACT_00000391,C005751,,电话外呼,2026-07-11 03:00:00,service,opened,28687
CONTACT_00000392,C006242,CAMP_2026_NYE,短信,2026-07-04 22:00:00,marketing,clicked,68939
CONTACT_00000393,C003660,CAMP_2026_UPGRADE,电话外呼,2026-07-11 06:00:00,marketing,unsubscribed,0
CONTACT_00000394,C000920,CAMP_2026_CLOUD_FLASH,APP Push,2026-06-20 18:00:00,marketing,sent,0
CONTACT_00000395,C004692,CAMP_2026_REFERRAL,电话外呼,2026-05-24 08:00:00,marketing,clicked,57972
CONTACT_00000396,C005873,CAMP_2026_UPGRADE,电话外呼,2026-07-08 10:00:00,marketing,opened,7352
CONTACT_00000397,C003715,CAMP_2026_NATIONAL,短信,2026-07-06 23:00:00,marketing,clicked,73302
CONTACT_00000398,C002525,CAMP_2026_WEDDING5,APP Push,2026-07-16 01:00:00,marketing,opened,28620
CONTACT_00000399,C004738,CAMP_2026_SUMMER,APP Push,2026-07-14 22:00:00,marketing,clicked,70991
CONTACT_00000400,C000494,,APP Push,2026-07-01 15:00:00,service,opened,53651
CONTACT_00000401,C001475,CAMP_2026_AI_TOKEN,短信,2026-07-01 04:00:00,marketing,sent,0
CONTACT_00000402,C007896,CAMP_2026_NEWUSER,邮件,2026-07-05 10:00:00,marketing,sent,0
CONTACT_00000403,C007124,CAMP_2026_WEDDING5,邮件,2026-06-30 03:00:00,marketing,opened,70747
CONTACT_00000404,C001090,CAMP_2026_MOVIE9,微信公众号,2026-04-20 12:00:00,marketing,sent,0
CONTACT_00000405,C004333,CAMP_2026_BACK_SCHOOL,短信,2026-07-16 00:00:00,marketing,clicked,3039
CONTACT_00000406,C005891,CAMP_2026_NYE,电话外呼,2026-06-25 17:00:00,marketing,opened,32501
CONTACT_00000407,C003774,CAMP_2026_UPGRADE,微信公众号,2026-07-02 01:00:00,marketing,clicked,14850
CONTACT_00000408,C003435,CAMP_2026_DORMANT,电话外呼,2026-07-10 00:00:00,marketing,sent,0
CONTACT_00000409,C001972,CAMP_2026_GREEN,短信,2026-06-30 10:00:00,marketing,opened,78412
CONTACT_00000410,C005506,CAMP_2026_WOMEN,APP Push,2026-07-13 10:00:00,marketing,unsubscribed,0
CONTACT_00000411,C001920,CAMP_2026_BACK_SCHOOL,电话外呼,2026-06-04 23:00:00,marketing,sent,0
CONTACT_00000412,C001148,,电话外呼,2026-06-15 01:00:00,service,clicked,75571
CONTACT_00000413,C002613,CAMP_2026_SPRINGFEST,电话外呼,2026-07-02 14:00:00,marketing,sent,0
CONTACT_00000414,C001941,,微信公众号,2026-07-12 08:00:00,service,sent,0
CONTACT_00000415,C001811,CAMP_2026_UPGRADE,邮件,2026-07-12 06:00:00,marketing,unsubscribed,0
CONTACT_00000416,C007207,CAMP_2026_NEWUSER,短信,2026-07-14 09:00:00,marketing,sent,0
CONTACT_00000417,C000385,,微信公众号,2026-07-01 08:00:00,service,sent,0
CONTACT_00000418,C002612,CAMP_2026_WEDDING5,邮件,2026-06-27 19:00:00,marketing,clicked,70567
CONTACT_00000419,C001847,,微信公众号,2026-07-14 10:00:00,service,unsubscribed,0
CONTACT_00000420,C007494,CAMP_2026_BIRTHDAY,APP Push,2026-06-22 07:00:00,marketing,opened,69527
CONTACT_00000421,C001099,CAMP_2026_DOUBLE11,邮件,2026-06-17 04:00:00,marketing,clicked,10423
CONTACT_00000422,C000758,CAMP_2026_NYE,电话外呼,2026-06-19 16:00:00,marketing,clicked,49496
CONTACT_00000423,C001542,CAMP_2026_REFERRAL,电话外呼,2026-06-16 09:00:00,marketing,opened,27439
CONTACT_00000424,C007123,CAMP_2026_WEDDING5,微信公众号,2026-05-16 18:00:00,marketing,sent,0
CONTACT_00000425,C007678,CAMP_2026_618,短信,2026-07-02 09:00:00,marketing,clicked,31857
CONTACT_00000426,C001961,CAMP_2026_CROSSBORDER,电话外呼,2026-06-29 10:00:00,marketing,clicked,70006
CONTACT_00000427,C005315,CAMP_2026_MOVIE9,微信公众号,2026-07-16 09:00:00,marketing,clicked,61140
CONTACT_00000428,C005919,CAMP_2026_NEWUSER,邮件,2026-05-31 18:00:00,marketing,clicked,48649
CONTACT_00000429,C002564,CAMP_2026_SUMMER,邮件,2026-04-26 01:00:00,marketing,sent,0
CONTACT_00000430,C001196,CAMP_2026_UPGRADE,APP Push,2026-07-08 06:00:00,marketing,opened,54792
CONTACT_00000431,C002419,CAMP_2026_BACK_SCHOOL,短信,2026-06-27 06:00:00,marketing,clicked,32268
CONTACT_00000432,C007729,CAMP_2026_AI_TOKEN,微信公众号,2026-07-08 01:00:00,marketing,sent,0
CONTACT_00000433,C005257,CAMP_2026_BIRTHDAY,邮件,2026-07-15 13:00:00,marketing,sent,0
CONTACT_00000434,C001387,CAMP_2026_AI_TOKEN,短信,2026-07-07 07:00:00,marketing,opened,84183
CONTACT_00000435,C007842,CAMP_2026_WEDDING5,APP Push,2026-07-15 22:00:00,marketing,opened,6418
CONTACT_00000436,C006262,CAMP_2026_SPRINGFEST,APP Push,2026-07-08 17:00:00,marketing,opened,8968
CONTACT_00000437,C005794,CAMP_2026_UPGRADE,短信,2026-07-15 13:00:00,marketing,sent,0
CONTACT_00000438,C000496,CAMP_2026_GREEN,电话外呼,2026-06-24 09:00:00,marketing,sent,0
CONTACT_00000439,C005401,CAMP_2026_REFERRAL,邮件,2026-06-30 11:00:00,marketing,clicked,1613
CONTACT_00000440,C000138,CAMP_2026_SPORTS,电话外呼,2026-07-03 15:00:00,marketing,clicked,2306
CONTACT_00000441,C004115,CAMP_2026_APPLEPAY,邮件,2026-07-05 21:00:00,marketing,sent,0
CONTACT_00000442,C007521,CAMP_2026_REFERRAL,APP Push,2026-07-14 05:00:00,marketing,clicked,69063
CONTACT_00000443,C002190,CAMP_2026_NEWUSER,邮件,2026-06-21 10:00:00,marketing,sent,0
CONTACT_00000444,C004629,,短信,2026-07-12 03:00:00,service,unsubscribed,0
CONTACT_00000445,C006784,CAMP_2026_REFERRAL,APP Push,2026-07-10 23:00:00,marketing,sent,0
CONTACT_00000446,C000766,CAMP_2026_AI_TOKEN,邮件,2026-06-28 23:00:00,marketing,opened,83519
CONTACT_00000447,C000078,CAMP_2026_BACK_SCHOOL,短信,2026-06-01 04:00:00,marketing,opened,43480
CONTACT_00000448,C004636,,APP Push,2026-07-16 17:00:00,service,opened,27770
CONTACT_00000449,C007384,CAMP_2026_DORMANT,电话外呼,2026-05-23 22:00:00,marketing,clicked,36809
CONTACT_00000450,C000270,CAMP_2026_618,短信,2026-06-30 18:00:00,marketing,clicked,77003
CONTACT_00000451,C005839,CAMP_2026_DOUBLE11,邮件,2026-07-09 06:00:00,marketing,clicked,31579
CONTACT_00000452,C003188,CAMP_2026_NYE,电话外呼,2026-07-06 20:00:00,marketing,sent,0
CONTACT_00000453,C006476,CAMP_2026_SPRINGFEST,APP Push,2026-06-19 23:00:00,marketing,sent,0
CONTACT_00000454,C000801,CAMP_2026_POINTS_BOOST,邮件,2026-07-08 05:00:00,marketing,clicked,80520
CONTACT_00000455,C002674,CAMP_2026_WEDDING5,APP Push,2026-07-08 10:00:00,marketing,sent,0
CONTACT_00000456,C004020,CAMP_2026_SPORTS,短信,2026-04-18 11:00:00,marketing,sent,0
CONTACT_00000457,C001522,CAMP_2026_WEDDING5,电话外呼,2026-06-29 05:00:00,marketing,clicked,38775
CONTACT_00000458,C000673,CAMP_2026_POINTS_BOOST,微信公众号,2026-06-09 04:00:00,marketing,sent,0
CONTACT_00000459,C001264,CAMP_2026_MOVIE9,邮件,2026-06-21 00:00:00,marketing,clicked,40465
CONTACT_00000460,C002210,CAMP_2026_POINTS_BOOST,APP Push,2026-07-02 10:00:00,marketing,clicked,73065
CONTACT_00000461,C004545,CAMP_2026_DORMANT,电话外呼,2026-07-15 13:00:00,marketing,unsubscribed,0
CONTACT_00000462,C004541,CAMP_2026_DORMANT,APP Push,2026-07-03 12:00:00,marketing,opened,1677
CONTACT_00000463,C002391,CAMP_2026_DORMANT,邮件,2026-07-13 07:00:00,marketing,unsubscribed,0
CONTACT_00000464,C007416,CAMP_2026_CROSSBORDER,短信,2026-06-16 12:00:00,marketing,clicked,22276
CONTACT_00000465,C001138,CAMP_2026_REFERRAL,微信公众号,2026-06-30 22:00:00,marketing,opened,21976
CONTACT_00000466,C003561,CAMP_2026_CLOUD_FLASH,微信公众号,2026-07-14 22:00:00,marketing,opened,47393
CONTACT_00000467,C002062,CAMP_2026_NEWUSER,短信,2026-06-11 05:00:00,marketing,opened,25690
CONTACT_00000468,C003751,CAMP_2026_SPRING_TRAVEL,APP Push,2026-06-29 12:00:00,marketing,unsubscribed,0
CONTACT_00000469,C002722,CAMP_2026_FAMILY,电话外呼,2026-06-24 10:00:00,marketing,sent,0
CONTACT_00000470,C002743,CAMP_2026_APPLEPAY,邮件,2026-07-11 05:00:00,marketing,sent,0
CONTACT_00000471,C001116,CAMP_2026_SUMMER,微信公众号,2026-07-13 18:00:00,marketing,sent,0
CONTACT_00000472,C003925,CAMP_2026_AI_TOKEN,微信公众号,2026-06-19 14:00:00,marketing,opened,38260
CONTACT_00000473,C006021,,邮件,2026-07-13 14:00:00,service,opened,49350
CONTACT_00000474,C002297,CAMP_2026_NEWUSER,邮件,2026-07-14 18:00:00,marketing,opened,77684
CONTACT_00000475,C004470,CAMP_2026_BACK_SCHOOL,短信,2026-06-08 01:00:00,marketing,clicked,60565
CONTACT_00000476,C007725,CAMP_2026_WOMEN,短信,2026-07-01 02:00:00,marketing,clicked,9124
CONTACT_00000477,C006514,CAMP_2026_BIRTHDAY,邮件,2026-07-01 15:00:00,marketing,unsubscribed,0
CONTACT_00000478,C001983,CAMP_2026_AI_TOKEN,微信公众号,2026-06-15 12:00:00,marketing,opened,9754
CONTACT_00000479,C003679,CAMP_2026_CROSSBORDER,电话外呼,2026-07-06 08:00:00,marketing,clicked,54887
CONTACT_00000480,C004454,CAMP_2026_MOVIE9,APP Push,2026-06-24 07:00:00,marketing,clicked,77893
