cust_id,marketing_consent,personalization_consent,data_sharing_consent,sms_consent,phone_consent,email_consent,push_consent,wechat_consent,consent_updated_at,dnc_list,unsubscribe_channels,unsubscribe_at,complaint_count_90d,do_not_contact_signal,risk_level,blacklist_flag,value_level
C000327,True,True,True,True,False,True,False,True,2026-05-31,False,,,0,False,low,False,high
C000328,True,True,True,True,True,False,True,True,2026-02-22,False,,,0,False,low,False,medium
C000329,True,False,True,True,False,False,False,True,2025-08-16,False,APP Push,2026-02-15,0,False,low,False,high
C000330,True,True,False,True,False,True,True,False,2025-09-21,False,,,0,False,low,False,medium
C000331,True,False,True,True,False,True,True,True,2026-04-08,False,,,0,False,low,False,medium
C000332,True,False,True,True,True,False,False,True,2025-10-05,False,,,0,False,low,False,medium
C000333,True,True,False,True,True,True,True,True,2026-06-22,False,,,0,False,low,False,low
C000334,True,True,True,True,False,True,True,True,2025-12-10,False,,,0,False,low,False,low
C000335,True,True,True,True,True,True,True,True,2025-08-15,False,,,0,False,low,False,medium
C000336,True,True,False,False,False,True,True,True,2026-04-15,False,,,0,False,low,False,high
C000337,True,True,False,True,True,True,True,True,2025-08-10,False,,,0,False,low,False,medium
C000338,True,True,False,False,False,True,False,True,2025-12-11,False,短信,2025-10-26,0,False,low,False,low
C000339,True,True,True,True,False,True,True,True,2025-10-27,False,,,0,False,low,False,medium
C000340,True,True,True,True,False,True,True,False,2026-01-21,False,,,0,True,high,False,high
C000341,True,False,True,False,False,False,True,True,2026-06-15,False,,,0,False,high,True,high
C000342,True,False,True,True,False,True,True,True,2026-06-16,False,,,0,False,low,False,high
C000343,True,True,True,True,False,True,True,True,2025-08-13,False,,,0,False,low,False,medium
C000344,True,True,False,False,False,True,True,True,2026-02-19,False,短信,2025-08-07,0,False,low,False,low
C000345,True,True,False,True,False,True,True,False,2026-03-14,False,,,0,False,low,False,high
C000346,True,False,True,False,False,True,True,True,2025-10-31,False,,,0,False,medium,False,low
C000347,True,True,False,True,False,False,True,False,2026-05-04,False,,,0,False,low,False,medium
C000348,True,True,True,True,True,True,True,False,2025-07-24,False,,,0,False,low,False,high
C000349,True,True,True,False,False,True,True,False,2025-08-23,False,,,0,False,low,False,medium
C000350,True,True,True,True,False,False,True,True,2026-02-03,False,,,0,False,low,False,low
C000351,True,False,True,True,False,True,True,True,2025-08-06,False,,,0,False,low,False,medium
C000352,True,True,False,False,False,True,True,False,2026-05-28,False,,,0,False,low,False,medium
C000353,True,True,True,False,False,True,True,False,2025-09-13,False,,,0,False,low,False,medium
C000354,True,True,True,True,False,True,True,True,2025-09-24,False,,,0,False,low,False,medium
C000355,True,False,True,True,False,True,True,True,2026-02-18,False,,,0,False,low,False,high
C000356,True,True,True,True,False,False,True,False,2025-09-09,False,,,0,False,low,False,high
C000357,True,True,False,True,False,True,True,True,2026-01-31,False,,,0,False,low,False,medium
C000358,True,True,False,True,False,False,True,True,2026-04-23,False,,,0,False,medium,False,high
C000359,True,False,False,True,False,True,True,True,2025-07-22,False,,,0,False,low,False,medium
C000360,False,True,False,False,True,False,True,False,2025-08-30,True,微信公众号,2025-09-26,0,True,high,True,high
C000361,True,False,False,True,False,True,False,True,2026-05-13,False,,,0,False,low,False,high
C000362,True,True,True,True,True,True,True,True,2025-09-16,False,,,0,False,low,False,low
C000363,True,True,False,True,False,True,True,True,2025-08-14,False,,,0,False,medium,False,medium
C000364,True,True,True,True,False,True,True,True,2025-09-25,False,,,0,False,low,False,medium
C000365,True,True,True,True,True,True,True,True,2025-09-17,False,,,0,False,high,False,low
C000366,True,True,False,True,False,True,True,True,2026-07-02,False,,,0,False,low,False,medium
C000367,True,True,True,False,True,True,True,False,2025-12-07,False,,,0,False,low,False,medium
C000368,True,False,False,True,False,True,False,True,2025-09-30,False,,,0,False,low,False,high
C000369,True,True,True,True,False,True,True,False,2026-04-13,False,,,0,False,medium,False,medium
C000370,True,True,False,True,False,True,True,True,2025-11-25,False,,,0,False,low,False,high
C000371,True,True,True,True,False,True,True,True,2026-05-13,False,,,0,False,medium,False,medium
C000372,True,True,False,True,False,True,True,True,2025-12-24,False,,,6,True,high,False,medium
C000373,False,True,False,True,False,True,True,False,2026-02-06,False,,,0,False,low,False,medium
C000374,True,True,False,True,False,True,True,False,2026-01-15,False,,,0,False,low,False,low
C000375,True,True,False,True,False,True,True,True,2025-12-14,False,,,0,False,low,False,low
C000376,True,False,True,True,False,True,True,True,2025-08-14,False,,,0,False,low,False,medium
C000377,True,True,True,True,False,True,True,False,2026-03-20,False,,,0,False,low,False,medium
C000378,True,False,True,True,False,True,True,True,2026-07-11,False,,,0,False,low,False,medium
C000379,True,True,True,True,False,True,True,True,2026-05-08,False,,,0,False,low,False,medium
C000380,True,False,False,False,True,True,True,True,2025-11-19,False,,,0,False,low,False,low
C000381,True,True,True,True,False,True,True,True,2026-05-14,False,,,7,True,high,False,medium
C000382,True,True,True,True,False,False,True,True,2025-09-19,False,,,0,False,low,False,high
C000383,True,True,False,True,True,False,True,True,2025-07-17,False,,,0,False,low,False,medium
C000384,True,True,False,True,False,False,False,True,2026-01-06,False,APP Push,2025-12-08,0,False,low,False,medium
C000385,True,True,True,True,True,True,False,True,2025-09-18,False,,,0,False,low,False,medium
C000386,True,False,False,True,True,True,True,True,2025-10-13,False,,,0,False,low,False,low
C000387,False,True,True,True,False,False,True,True,2026-03-18,False,,,0,False,low,False,medium
C000388,False,True,True,False,False,True,True,True,2026-03-10,False,,,3,True,high,False,high
C000389,True,True,False,True,True,True,True,True,2026-03-21,False,,,0,False,low,False,medium
C000390,True,True,True,True,False,False,True,True,2025-07-21,True,,,0,True,high,True,medium
C000391,True,True,True,True,True,False,True,True,2025-07-26,True,,,0,True,high,True,medium
C000392,False,True,False,False,False,True,True,True,2025-09-03,False,,,0,False,low,False,low
C000393,True,True,False,True,False,True,True,True,2026-06-15,False,,,0,False,low,False,low
C000394,True,True,True,True,True,False,True,False,2025-11-11,False,,,0,False,low,False,low
C000395,True,False,True,True,True,True,True,True,2025-12-21,False,,,0,False,low,False,high
C000396,False,False,True,True,False,True,True,True,2026-06-05,False,,,0,False,low,False,medium
C000397,True,True,True,True,False,True,True,False,2026-01-31,False,,,0,False,low,False,low
C000398,True,False,True,True,False,True,True,True,2026-05-03,False,,,0,False,low,False,low
C000399,True,True,True,True,False,False,True,False,2026-02-09,False,,,0,False,low,False,medium
C000400,True,True,True,True,True,True,True,True,2025-10-19,False,,,0,False,low,False,medium
C000401,True,True,False,True,False,True,True,False,2025-11-25,False,,,0,False,low,False,medium
C000402,True,True,True,True,True,False,True,True,2026-03-20,False,,,0,False,low,False,medium
C000403,True,True,True,True,True,False,True,False,2026-04-21,False,,,0,False,high,True,medium
C000404,True,True,False,True,False,True,False,False,2026-05-25,False,,,0,False,low,False,medium
C000405,True,True,True,True,True,True,True,True,2026-02-11,False,,,0,False,low,False,medium
C000406,True,False,False,False,False,True,True,True,2026-06-23,False,,,0,False,low,False,high
C000407,True,False,True,True,True,True,True,True,2025-12-15,False,,,0,False,low,False,high
C000408,True,False,True,True,True,True,True,True,2025-08-08,False,,,0,False,high,False,medium
C000409,True,False,False,True,False,True,True,False,2025-12-28,False,,,0,False,low,False,high
C000410,True,True,False,True,False,True,True,False,2025-12-25,False,,,0,False,medium,False,medium
C000411,True,True,False,True,True,True,True,True,2025-11-13,False,,,0,False,low,False,high
C000412,True,True,False,False,True,False,True,False,2025-07-31,False,,,0,False,low,False,high
C000413,True,True,True,False,True,True,False,True,2026-02-03,False,,,0,False,low,False,medium
C000414,True,False,True,True,False,True,True,False,2026-03-04,False,,,0,False,medium,False,medium
C000415,True,True,True,True,False,True,True,True,2026-02-02,False,,,0,False,low,False,low
C000416,True,True,False,False,False,True,True,True,2025-07-31,False,,,0,False,low,False,medium
C000417,True,True,False,True,True,True,True,True,2025-08-12,False,,,0,False,low,False,medium
C000418,True,True,True,True,False,True,True,True,2025-10-23,False,,,0,False,low,False,medium
C000419,True,True,True,True,True,True,True,True,2026-06-19,False,,,0,False,medium,False,high
C000420,True,True,True,True,True,True,True,True,2025-12-08,False,,,0,False,low,False,medium
C000421,True,True,True,True,False,False,False,False,2026-02-24,False,,,0,False,medium,False,high
C000422,True,True,False,False,False,False,True,True,2026-03-28,False,短信,2026-02-25,0,False,low,False,medium
C000423,True,True,True,True,True,False,True,True,2025-10-10,False,,,0,False,low,False,medium
C000424,True,True,True,True,False,True,True,True,2025-08-26,False,,,0,False,low,False,low
C000425,True,False,True,True,False,True,True,False,2025-07-18,False,,,0,False,low,False,medium
C000426,True,True,True,True,False,True,True,True,2026-06-26,False,,,0,False,medium,False,high
C000427,True,True,False,True,False,False,True,False,2026-02-15,False,,,0,False,low,False,medium
C000428,True,True,True,True,False,False,False,True,2026-05-29,False,,,0,False,low,False,high
C000429,True,True,False,True,True,False,True,True,2026-04-30,False,,,0,False,low,False,medium
C000430,True,True,False,False,True,True,True,False,2025-08-24,False,,,0,False,low,False,high
C000431,True,True,True,True,False,True,True,True,2026-07-02,True,,,0,True,high,True,medium
C000432,True,True,True,True,True,False,True,True,2026-03-15,False,,,0,False,low,False,medium
C000433,True,True,True,True,False,False,False,True,2025-12-23,False,,,0,False,low,False,high
C000434,True,False,True,True,False,False,True,True,2025-09-10,False,,,0,False,low,False,low
C000435,True,True,False,True,False,True,True,True,2025-11-14,False,,,0,False,low,False,low
C000436,True,False,True,True,False,True,True,True,2026-05-13,False,,,0,False,low,False,low
C000437,True,True,False,True,False,True,True,True,2026-05-03,False,,,0,False,high,False,medium
C000438,True,False,True,True,True,False,True,False,2026-02-06,False,,,0,False,low,False,high
C000439,True,True,True,True,False,False,True,False,2025-09-27,False,,,0,False,low,False,medium
C000440,True,True,True,True,False,False,True,True,2026-03-13,False,,,0,False,low,False,medium
C000441,True,True,False,False,False,True,True,True,2026-06-12,False,,,0,False,low,False,low
C000442,True,True,False,False,False,False,True,False,2026-06-05,False,,,0,False,low,False,high
C000443,True,True,False,True,False,False,True,True,2026-02-21,False,,,0,False,low,False,medium
C000444,True,False,False,True,False,False,True,False,2026-01-10,False,,,0,True,high,False,high
C000445,True,False,True,True,False,False,True,True,2025-10-17,False,,,0,False,low,False,medium
C000446,True,True,False,True,False,False,True,True,2025-08-10,False,,,0,False,low,False,medium
C000447,True,True,False,True,True,False,True,True,2025-12-02,False,,,0,False,medium,False,high
C000448,True,True,True,True,True,True,True,True,2026-04-30,False,,,0,False,medium,False,low
C000449,False,True,True,True,False,True,True,True,2025-12-15,False,,,0,False,low,False,medium
C000450,True,True,True,True,False,True,True,True,2025-08-28,False,,,0,False,low,False,low
C000451,True,True,True,True,False,False,True,True,2026-05-08,False,,,0,False,low,False,medium
C000452,True,True,False,False,False,True,False,True,2025-09-25,False,短信,2026-04-24,0,False,low,False,medium
C000453,True,True,False,True,False,False,False,True,2026-01-20,False,APP Push,2025-09-20,0,False,low,False,medium
C000454,True,True,False,True,False,True,True,False,2026-03-04,False,,,0,False,low,False,medium
C000455,True,False,False,True,False,True,True,True,2025-10-12,False,,,0,False,low,False,high
C000456,True,True,True,True,False,False,True,True,2026-03-11,False,,,0,False,low,False,high
C000457,True,False,False,False,True,True,False,True,2025-07-27,False,,,0,False,low,False,high
C000458,True,True,True,True,False,True,True,False,2026-01-28,False,,,0,False,low,False,low
C000459,True,False,True,True,True,True,True,True,2025-11-06,False,,,0,False,medium,False,medium
C000460,True,True,True,True,True,False,True,True,2025-08-19,False,,,0,False,high,False,medium
C000461,False,True,True,True,True,True,True,True,2025-11-21,False,,,0,False,low,False,high
C000462,True,False,False,True,False,True,True,True,2025-12-10,False,,,0,False,medium,False,high
C000463,True,True,True,True,False,True,True,True,2026-06-28,False,,,0,False,low,False,high
C000464,True,True,True,True,False,True,True,True,2026-02-06,False,,,0,False,low,False,high
C000465,False,True,False,True,True,False,True,False,2025-10-31,False,,,0,False,low,False,high
C000466,True,True,True,True,False,True,False,True,2025-08-13,False,,,0,False,low,False,medium
C000467,True,True,False,True,False,True,True,False,2026-04-28,False,,,0,True,high,False,high
C000468,True,False,False,True,False,False,True,False,2025-11-26,False,,,0,False,low,False,low
C000469,True,True,False,True,False,False,True,True,2025-12-26,False,,,0,False,low,False,high
C000470,True,True,False,True,True,True,True,True,2025-08-21,False,,,0,False,low,False,medium
C000471,False,True,False,True,True,False,True,True,2025-09-20,False,,,0,False,low,False,low
C000472,True,True,False,True,True,False,True,True,2026-01-04,False,,,0,False,low,False,medium
C000473,True,True,True,True,False,True,True,True,2026-05-27,False,,,0,False,low,False,high
C000474,True,True,False,False,True,True,True,False,2025-11-06,False,,,0,False,low,False,low
