contact_id,cust_id,campaign_id,channel,contact_time,contact_type,status,response_time_sec,cost
CONTACT_00000229,C000012,CAMP_2026_BACK_SCHOOL,微信公众号,2026-07-08 08:29:00,marketing,delivered,0,0.03
CONTACT_00000230,C000498,CAMP_2026_SPRINGFEST,邮件,2026-07-10 02:09:00,marketing,delivered,0,0.01
CONTACT_00000231,C007567,CAMP_2026_SPRINGFEST,邮件,2026-07-03 07:07:00,marketing,opened,48275,0.01
CONTACT_00000232,C004790,,电话外呼,2026-06-30 12:46:00,service,opened,15175,2.5
CONTACT_00000233,C004315,CAMP_2026_WOMEN,手机银行APP内消息,2026-06-14 04:24:00,marketing,delivered,0,0.01
CONTACT_00000234,C001503,CAMP_2026_618,邮件,2026-06-25 17:39:00,marketing,clicked,70104,0.01
CONTACT_00000235,C005748,CAMP_2026_UPGRADE,APP Push,2026-07-05 18:56:00,marketing,delivered,0,0.02
CONTACT_00000236,C001987,CAMP_2026_NEWUSER,微信公众号,2026-06-28 08:39:00,marketing,clicked,46545,0.03
CONTACT_00000237,C003243,CAMP_2026_CLOUD_FLASH,手机银行APP内消息,2026-04-16 03:29:00,marketing,clicked,27240,0.01
CONTACT_00000238,C001621,CAMP_2026_NATIONAL,APP Push,2026-07-13 12:07:00,marketing,opened,68949,0.02
CONTACT_00000239,C006545,CAMP_2026_UPGRADE,短信,2026-06-29 22:11:00,marketing,clicked,30251,0.06
CONTACT_00000240,C006295,CAMP_2026_WOMEN,微信公众号,2026-07-10 18:13:00,marketing,unsubscribed,0,0.03
CONTACT_00000241,C002135,,邮件,2026-06-08 03:57:00,transactional,clicked,55953,0.01
CONTACT_00000242,C001049,CAMP_2026_WEDDING5,电话外呼,2026-06-23 15:33:00,marketing,opened,10775,2.5
CONTACT_00000243,C006914,CAMP_2026_SUMMER,短信,2026-06-20 08:11:00,marketing,unsubscribed,0,0.06
CONTACT_00000244,C006711,CAMP_2026_FAMILY,微信公众号,2026-07-11 17:03:00,marketing,opened,1783,0.03
CONTACT_00000245,C007511,CAMP_2026_CLOUD_FLASH,电话外呼,2026-06-27 08:04:00,marketing,bounced,0,2.5
CONTACT_00000246,C003479,CAMP_2026_AI_TOKEN,邮件,2026-04-16 09:20:00,marketing,opened,25867,0.01
CONTACT_00000247,C005040,CAMP_2026_DORMANT,手机银行APP内消息,2026-06-19 22:19:00,marketing,clicked,23891,0.01
CONTACT_00000248,C000242,CAMP_2026_NATIONAL,邮件,2026-06-23 21:21:00,marketing,opened,4837,0.01
CONTACT_00000249,C005722,CAMP_2026_AI_TOKEN,短信,2026-05-29 21:40:00,marketing,unsubscribed,0,0.06
CONTACT_00000250,C004375,CAMP_2026_NYE,微信公众号,2026-06-19 03:57:00,marketing,bounced,0,0.03
CONTACT_00000251,C001496,CAMP_2026_AI_TOKEN,电话外呼,2026-06-18 22:37:00,marketing,delivered,0,2.5
CONTACT_00000252,C006268,CAMP_2026_SUMMER,手机银行APP内消息,2026-06-16 23:24:00,marketing,opened,53254,0.01
CONTACT_00000253,C004780,CAMP_2026_DORMANT,邮件,2026-07-07 08:12:00,marketing,delivered,0,0.01
CONTACT_00000254,C002377,CAMP_2026_AI_TOKEN,邮件,2026-06-27 13:46:00,marketing,delivered,0,0.01
CONTACT_00000255,C005395,,微信公众号,2026-07-11 20:47:00,transactional,unsubscribed,0,0.03
CONTACT_00000256,C007834,,邮件,2026-07-12 02:17:00,transactional,clicked,29464,0.01
CONTACT_00000257,C003876,CAMP_2026_SPRINGFEST,邮件,2026-06-23 21:14:00,marketing,opened,16688,0.01
CONTACT_00000258,C001524,,短信,2026-04-16 08:50:00,transactional,opened,44071,0.06
CONTACT_00000259,C001142,CAMP_2026_POINTS_BOOST,短信,2026-07-07 09:09:00,marketing,opened,84587,0.06
CONTACT_00000260,C001649,CAMP_2026_WOMEN,微信公众号,2026-07-10 08:51:00,marketing,clicked,61360,0.03
CONTACT_00000261,C000561,CAMP_2026_AI_TOKEN,手机银行APP内消息,2026-05-28 04:59:00,marketing,clicked,77857,0.01
CONTACT_00000262,C005532,CAMP_2026_MOVIE9,短信,2026-07-05 06:48:00,marketing,opened,80643,0.06
CONTACT_00000263,C007151,CAMP_2026_618,手机银行APP内消息,2026-04-30 00:26:00,marketing,clicked,34829,0.01
CONTACT_00000264,C000961,CAMP_2026_APPLEPAY,邮件,2026-06-10 16:07:00,marketing,opened,59383,0.01
CONTACT_00000265,C000426,CAMP_2026_FAMILY,微信公众号,2026-06-26 00:56:00,marketing,clicked,11498,0.03
CONTACT_00000266,C004424,CAMP_2026_SPRINGFEST,电话外呼,2026-06-22 00:28:00,marketing,opened,78380,2.5
CONTACT_00000267,C001293,,邮件,2026-05-30 01:33:00,transactional,unsubscribed,0,0.01
CONTACT_00000268,C006291,,电话外呼,2026-04-25 17:13:00,transactional,opened,37953,2.5
CONTACT_00000269,C006763,,APP Push,2026-06-07 00:01:00,service,unsubscribed,0,0.02
CONTACT_00000270,C005426,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-04-23 14:06:00,marketing,opened,51625,2.5
CONTACT_00000271,C000641,,电话外呼,2026-06-16 18:52:00,service,opened,36282,2.5
CONTACT_00000272,C002478,,手机银行APP内消息,2026-06-09 14:58:00,transactional,clicked,61569,0.01
CONTACT_00000273,C006174,CAMP_2026_NEWUSER,手机银行APP内消息,2026-07-14 07:13:00,marketing,delivered,0,0.01
CONTACT_00000274,C001850,CAMP_2026_REFERRAL,短信,2026-05-24 04:10:00,marketing,clicked,52166,0.06
CONTACT_00000275,C001867,CAMP_2026_NATIONAL,电话外呼,2026-06-22 14:06:00,marketing,opened,6347,2.5
CONTACT_00000276,C007412,CAMP_2026_WEDDING5,APP Push,2026-06-06 00:30:00,marketing,clicked,48811,0.02
CONTACT_00000277,C006291,CAMP_2026_SPORTS,电话外呼,2026-05-16 12:40:00,marketing,opened,69298,2.5
CONTACT_00000278,C005572,CAMP_2026_SPRING_TRAVEL,邮件,2026-06-25 16:10:00,marketing,clicked,85416,0.01
CONTACT_00000279,C005868,,邮件,2026-07-10 18:00:00,service,clicked,43540,0.01
CONTACT_00000280,C005757,,手机银行APP内消息,2026-07-12 13:37:00,transactional,opened,52539,0.01
CONTACT_00000281,C007822,,APP Push,2026-06-21 21:46:00,transactional,delivered,0,0.02
CONTACT_00000282,C000462,,电话外呼,2026-06-16 02:08:00,transactional,bounced,0,2.5
CONTACT_00000283,C007641,,APP Push,2026-06-02 03:16:00,transactional,opened,20577,0.02
CONTACT_00000284,C001292,CAMP_2026_CAMPUS,APP Push,2026-05-30 10:54:00,marketing,delivered,0,0.02
CONTACT_00000285,C007032,,APP Push,2026-06-04 12:58:00,service,opened,53272,0.02
CONTACT_00000286,C000959,CAMP_2026_CAMPUS,短信,2026-07-11 19:32:00,marketing,opened,9877,0.06
CONTACT_00000287,C007803,,手机银行APP内消息,2026-07-11 10:47:00,service,opened,71693,0.01
CONTACT_00000288,C002528,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-07-08 02:44:00,marketing,clicked,44521,0.03
CONTACT_00000289,C004183,CAMP_2026_SPORTS,APP Push,2026-07-13 16:07:00,marketing,clicked,1203,0.02
CONTACT_00000290,C003939,CAMP_2026_DORMANT,短信,2026-05-17 17:55:00,marketing,opened,65347,0.06
CONTACT_00000291,C003831,,电话外呼,2026-07-04 04:57:00,service,delivered,0,2.5
CONTACT_00000292,C004932,CAMP_2026_AI_TOKEN,手机银行APP内消息,2026-05-31 11:20:00,marketing,opened,10944,0.01
CONTACT_00000293,C005765,,微信公众号,2026-06-23 03:57:00,transactional,opened,36475,0.03
CONTACT_00000294,C000865,CAMP_2026_SPORTS,电话外呼,2026-07-09 08:26:00,marketing,opened,63631,2.5
CONTACT_00000295,C006053,CAMP_2026_BIRTHDAY,微信公众号,2026-06-26 00:26:00,marketing,unsubscribed,0,0.03
CONTACT_00000296,C000970,CAMP_2026_REFERRAL,短信,2026-06-24 10:43:00,marketing,clicked,62664,0.06
CONTACT_00000297,C003993,CAMP_2026_POINTS_BOOST,短信,2026-06-09 06:59:00,marketing,opened,52683,0.06
CONTACT_00000298,C003032,CAMP_2026_NYE,手机银行APP内消息,2026-06-10 00:07:00,marketing,opened,31642,0.01
CONTACT_00000299,C007088,CAMP_2026_AI_TOKEN,微信公众号,2026-06-12 09:50:00,marketing,opened,11786,0.03
CONTACT_00000300,C000061,CAMP_2026_NEWUSER,邮件,2026-07-10 02:30:00,marketing,delivered,0,0.01
CONTACT_00000301,C002532,CAMP_2026_CAMPUS,短信,2026-06-08 07:58:00,marketing,clicked,24798,0.06
CONTACT_00000302,C007870,CAMP_2026_MOVIE9,APP Push,2026-07-05 22:54:00,marketing,unsubscribed,0,0.02
CONTACT_00000303,C003781,CAMP_2026_POINTS_BOOST,微信公众号,2026-06-29 17:48:00,marketing,unsubscribed,0,0.03
CONTACT_00000304,C003846,CAMP_2026_BACK_SCHOOL,邮件,2026-06-02 21:57:00,marketing,clicked,21893,0.01
CONTACT_00000305,C000718,CAMP_2026_GREEN,短信,2026-04-16 04:44:00,marketing,opened,33029,0.06
CONTACT_00000306,C001767,CAMP_2026_GREEN,APP Push,2026-07-10 16:51:00,marketing,delivered,0,0.02
CONTACT_00000307,C005964,CAMP_2026_CLOUD_FLASH,手机银行APP内消息,2026-07-05 15:50:00,marketing,unsubscribed,0,0.01
CONTACT_00000308,C006356,CAMP_2026_FAMILY,微信公众号,2026-06-30 19:15:00,marketing,opened,45757,0.03
CONTACT_00000309,C006046,CAMP_2026_SUMMER,APP Push,2026-06-04 16:44:00,marketing,opened,33868,0.02
CONTACT_00000310,C005504,CAMP_2026_WEDDING5,邮件,2026-05-12 21:00:00,marketing,bounced,0,0.01
CONTACT_00000311,C004455,CAMP_2026_DOUBLE11,APP Push,2026-05-13 23:04:00,marketing,unsubscribed,0,0.02
CONTACT_00000312,C001231,CAMP_2026_DORMANT,APP Push,2026-07-09 19:10:00,marketing,bounced,0,0.02
CONTACT_00000313,C007816,CAMP_2026_FAMILY,电话外呼,2026-06-29 22:25:00,marketing,opened,49316,2.5
CONTACT_00000314,C004939,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-04-16 03:52:00,marketing,opened,21727,2.5
CONTACT_00000315,C003463,CAMP_2026_DORMANT,APP Push,2026-07-04 03:32:00,marketing,unsubscribed,0,0.02
CONTACT_00000316,C002918,CAMP_2026_SPRINGFEST,短信,2026-07-07 12:36:00,marketing,opened,39120,0.06
CONTACT_00000317,C002199,CAMP_2026_618,邮件,2026-07-13 08:36:00,marketing,opened,35522,0.01
CONTACT_00000318,C007360,CAMP_2026_CAMPUS,手机银行APP内消息,2026-04-20 06:36:00,marketing,opened,3554,0.01
CONTACT_00000319,C006047,CAMP_2026_BIRTHDAY,短信,2026-06-03 05:49:00,marketing,opened,77658,0.06
CONTACT_00000320,C007465,,电话外呼,2026-07-08 01:26:00,transactional,opened,85336,2.5
CONTACT_00000321,C003833,CAMP_2026_UPGRADE,短信,2026-05-20 05:04:00,marketing,opened,4682,0.06
CONTACT_00000322,C004200,CAMP_2026_POINTS_BOOST,邮件,2026-06-07 04:16:00,marketing,bounced,0,0.01
CONTACT_00000323,C006762,CAMP_2026_SUMMER,邮件,2026-04-16 03:48:00,marketing,clicked,22785,0.01
CONTACT_00000324,C004273,CAMP_2026_UPGRADE,微信公众号,2026-07-09 00:48:00,marketing,opened,37238,0.03
CONTACT_00000325,C002712,CAMP_2026_DOUBLE11,手机银行APP内消息,2026-07-04 00:44:00,marketing,delivered,0,0.01
CONTACT_00000326,C006279,CAMP_2026_SUMMER,电话外呼,2026-07-14 04:56:00,marketing,clicked,54341,2.5
CONTACT_00000327,C004813,CAMP_2026_SUMMER,手机银行APP内消息,2026-04-26 10:35:00,marketing,unsubscribed,0,0.01
CONTACT_00000328,C001252,CAMP_2026_DOUBLE11,邮件,2026-05-24 04:41:00,marketing,opened,33639,0.01
CONTACT_00000329,C005828,CAMP_2026_SPORTS,微信公众号,2026-06-24 15:09:00,marketing,opened,45899,0.03
CONTACT_00000330,C000502,CAMP_2026_POINTS_BOOST,APP Push,2026-07-07 04:27:00,marketing,bounced,0,0.02
CONTACT_00000331,C002012,,手机银行APP内消息,2026-07-08 21:29:00,transactional,opened,35044,0.01
CONTACT_00000332,C003807,,微信公众号,2026-07-08 15:01:00,transactional,opened,6767,0.03
CONTACT_00000333,C000818,CAMP_2026_FAMILY,手机银行APP内消息,2026-07-02 04:56:00,marketing,clicked,32924,0.01
CONTACT_00000334,C006215,CAMP_2026_CAMPUS,短信,2026-05-28 20:21:00,marketing,bounced,0,0.06
CONTACT_00000335,C001491,CAMP_2026_SUMMER,邮件,2026-04-28 13:39:00,marketing,opened,15136,0.01
CONTACT_00000336,C002360,CAMP_2026_CLOUD_FLASH,邮件,2026-07-09 23:49:00,marketing,clicked,49250,0.01
CONTACT_00000337,C002604,CAMP_2026_SPORTS,手机银行APP内消息,2026-07-14 08:56:00,marketing,delivered,0,0.01
CONTACT_00000338,C002864,CAMP_2026_MOVIE9,邮件,2026-06-18 04:51:00,marketing,clicked,57263,0.01
CONTACT_00000339,C002889,CAMP_2026_REFERRAL,短信,2026-04-30 17:50:00,marketing,clicked,38223,0.06
CONTACT_00000340,C005185,,邮件,2026-06-27 14:55:00,service,opened,39647,0.01
CONTACT_00000341,C007411,CAMP_2026_BIRTHDAY,短信,2026-07-14 15:37:00,marketing,unsubscribed,0,0.06
CONTACT_00000342,C000828,CAMP_2026_MOVIE9,APP Push,2026-07-01 12:59:00,marketing,sent,0,0.02
CONTACT_00000343,C007921,CAMP_2026_NEWUSER,短信,2026-06-24 18:55:00,marketing,opened,54444,0.06
CONTACT_00000344,C003119,,APP Push,2026-06-14 21:02:00,service,opened,51864,0.02
CONTACT_00000345,C002699,CAMP_2026_NEWUSER,短信,2026-07-07 16:37:00,marketing,opened,51724,0.06
CONTACT_00000346,C003976,CAMP_2026_FAMILY,手机银行APP内消息,2026-07-03 03:19:00,marketing,clicked,32546,0.01
CONTACT_00000347,C004775,CAMP_2026_MOVIE9,短信,2026-05-16 13:52:00,marketing,delivered,0,0.06
CONTACT_00000348,C001201,CAMP_2026_BIRTHDAY,APP Push,2026-07-05 18:07:00,marketing,bounced,0,0.02
CONTACT_00000349,C000388,CAMP_2026_FAMILY,短信,2026-06-09 17:31:00,marketing,clicked,51789,0.06
CONTACT_00000350,C004403,CAMP_2026_SPRINGFEST,短信,2026-07-05 14:31:00,marketing,clicked,35839,0.06
CONTACT_00000351,C004541,CAMP_2026_NEWUSER,邮件,2026-06-26 04:53:00,marketing,opened,26647,0.01
CONTACT_00000352,C001614,CAMP_2026_SUMMER,邮件,2026-07-04 23:10:00,marketing,clicked,35723,0.01
CONTACT_00000353,C000680,CAMP_2026_WOMEN,APP Push,2026-06-25 08:17:00,marketing,clicked,58959,0.02
CONTACT_00000354,C006753,CAMP_2026_WOMEN,短信,2026-07-06 11:41:00,marketing,clicked,8491,0.06
CONTACT_00000355,C001335,,APP Push,2026-06-01 18:39:00,service,opened,46653,0.02
CONTACT_00000356,C004875,CAMP_2026_SUMMER,APP Push,2026-07-14 19:35:00,marketing,opened,26194,0.02
CONTACT_00000357,C006193,CAMP_2026_UPGRADE,电话外呼,2026-07-14 01:47:00,marketing,unsubscribed,0,2.5
CONTACT_00000358,C005845,CAMP_2026_AI_TOKEN,邮件,2026-07-06 19:58:00,marketing,opened,52331,0.01
CONTACT_00000359,C001701,CAMP_2026_618,微信公众号,2026-06-09 16:23:00,marketing,opened,16033,0.03
CONTACT_00000360,C003728,,邮件,2026-04-27 11:21:00,transactional,bounced,0,0.01
CONTACT_00000361,C000462,CAMP_2026_WOMEN,微信公众号,2026-07-06 12:19:00,marketing,sent,0,0.03
CONTACT_00000362,C005401,CAMP_2026_APPLEPAY,微信公众号,2026-05-17 11:07:00,marketing,opened,9840,0.03
CONTACT_00000363,C007427,CAMP_2026_FAMILY,电话外呼,2026-04-16 00:56:00,marketing,delivered,0,2.5
CONTACT_00000364,C006970,CAMP_2026_WEDDING5,电话外呼,2026-07-13 10:50:00,marketing,bounced,0,2.5
CONTACT_00000365,C002666,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-06-24 13:29:00,marketing,unsubscribed,0,2.5
CONTACT_00000366,C001903,CAMP_2026_NATIONAL,APP Push,2026-07-08 03:40:00,marketing,opened,36960,0.02
CONTACT_00000367,C000163,CAMP_2026_POINTS_BOOST,短信,2026-06-12 07:43:00,marketing,unsubscribed,0,0.06
CONTACT_00000368,C001382,CAMP_2026_SPORTS,微信公众号,2026-06-26 03:23:00,marketing,opened,80540,0.03
CONTACT_00000369,C003185,CAMP_2026_CROSSBORDER,手机银行APP内消息,2026-07-14 02:13:00,marketing,clicked,83304,0.01
CONTACT_00000370,C002726,CAMP_2026_BACK_SCHOOL,APP Push,2026-07-14 00:25:00,marketing,clicked,51216,0.02
CONTACT_00000371,C005702,CAMP_2026_618,电话外呼,2026-05-22 22:43:00,marketing,opened,50756,2.5
CONTACT_00000372,C004970,CAMP_2026_SUMMER,短信,2026-07-12 16:04:00,marketing,unsubscribed,0,0.06
CONTACT_00000373,C001801,CAMP_2026_GREEN,APP Push,2026-06-22 07:37:00,marketing,clicked,7180,0.02
CONTACT_00000374,C005309,CAMP_2026_NEWUSER,APP Push,2026-05-10 19:58:00,marketing,clicked,48456,0.02
CONTACT_00000375,C002702,CAMP_2026_DOUBLE11,手机银行APP内消息,2026-07-07 01:12:00,marketing,clicked,31057,0.01
CONTACT_00000376,C005427,CAMP_2026_NYE,电话外呼,2026-05-01 13:56:00,marketing,clicked,352,2.5
CONTACT_00000377,C006495,CAMP_2026_WEDDING5,微信公众号,2026-06-24 03:51:00,marketing,clicked,25393,0.03
CONTACT_00000378,C001598,CAMP_2026_NEWUSER,手机银行APP内消息,2026-05-29 16:10:00,marketing,opened,58946,0.01
CONTACT_00000379,C003767,CAMP_2026_AI_TOKEN,电话外呼,2026-07-09 23:19:00,marketing,bounced,0,2.5
CONTACT_00000380,C000162,CAMP_2026_AI_TOKEN,邮件,2026-06-20 04:17:00,marketing,clicked,62445,0.01
CONTACT_00000381,C004709,CAMP_2026_NYE,电话外呼,2026-06-08 06:43:00,marketing,clicked,885,2.5
CONTACT_00000382,C005073,CAMP_2026_CLOUD_FLASH,APP Push,2026-07-05 00:25:00,marketing,clicked,68495,0.02
CONTACT_00000383,C001412,CAMP_2026_FAMILY,电话外呼,2026-06-19 09:47:00,marketing,bounced,0,2.5
CONTACT_00000384,C006927,CAMP_2026_CLOUD_FLASH,邮件,2026-07-02 09:56:00,marketing,clicked,29669,0.01
CONTACT_00000385,C000258,CAMP_2026_POINTS_BOOST,短信,2026-06-17 04:33:00,marketing,bounced,0,0.06
CONTACT_00000386,C005502,CAMP_2026_DORMANT,APP Push,2026-07-07 03:10:00,marketing,opened,51246,0.02
CONTACT_00000387,C003887,CAMP_2026_MOVIE9,APP Push,2026-06-15 01:09:00,marketing,delivered,0,0.02
CONTACT_00000388,C003466,CAMP_2026_FAMILY,APP Push,2026-07-09 02:48:00,marketing,clicked,62583,0.02
CONTACT_00000389,C005850,CAMP_2026_SPRINGFEST,APP Push,2026-06-25 11:56:00,marketing,opened,58351,0.02
CONTACT_00000390,C005336,CAMP_2026_SPORTS,电话外呼,2026-07-03 08:01:00,marketing,opened,54127,2.5
CONTACT_00000391,C004345,CAMP_2026_POINTS_BOOST,邮件,2026-07-14 00:11:00,marketing,unsubscribed,0,0.01
CONTACT_00000392,C007671,CAMP_2026_UPGRADE,短信,2026-06-10 07:39:00,marketing,bounced,0,0.06
CONTACT_00000393,C000201,,APP Push,2026-07-07 11:52:00,transactional,opened,57334,0.02
CONTACT_00000394,C005488,CAMP_2026_NEWUSER,邮件,2026-07-10 17:53:00,marketing,sent,0,0.01
CONTACT_00000395,C005188,CAMP_2026_POINTS_BOOST,微信公众号,2026-06-28 09:47:00,marketing,unsubscribed,0,0.03
CONTACT_00000396,C002619,CAMP_2026_MOVIE9,手机银行APP内消息,2026-06-24 02:24:00,marketing,opened,86003,0.01
CONTACT_00000397,C006092,CAMP_2026_AI_TOKEN,手机银行APP内消息,2026-07-02 08:52:00,marketing,opened,47884,0.01
CONTACT_00000398,C006471,CAMP_2026_MOVIE9,邮件,2026-07-08 18:22:00,marketing,clicked,24216,0.01
CONTACT_00000399,C007394,CAMP_2026_AI_TOKEN,手机银行APP内消息,2026-07-12 07:56:00,marketing,delivered,0,0.01
CONTACT_00000400,C004103,,微信公众号,2026-06-12 22:54:00,transactional,opened,44840,0.03
CONTACT_00000401,C003784,CAMP_2026_NATIONAL,手机银行APP内消息,2026-05-28 09:02:00,marketing,opened,73343,0.01
CONTACT_00000402,C002936,CAMP_2026_BIRTHDAY,短信,2026-04-16 23:33:00,marketing,delivered,0,0.06
CONTACT_00000403,C002518,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-06-24 11:33:00,marketing,opened,41796,2.5
CONTACT_00000404,C001049,CAMP_2026_POINTS_BOOST,微信公众号,2026-07-03 12:33:00,marketing,opened,19197,0.03
CONTACT_00000405,C004043,,电话外呼,2026-06-17 20:31:00,transactional,clicked,8169,2.5
CONTACT_00000406,C007919,,手机银行APP内消息,2026-07-08 01:25:00,service,bounced,0,0.01
CONTACT_00000407,C004533,CAMP_2026_NYE,电话外呼,2026-05-31 20:05:00,marketing,clicked,33014,2.5
CONTACT_00000408,C006761,CAMP_2026_BACK_SCHOOL,电话外呼,2026-06-25 06:39:00,marketing,clicked,42109,2.5
CONTACT_00000409,C002240,CAMP_2026_AI_TOKEN,APP Push,2026-07-14 16:06:00,marketing,clicked,42988,0.02
CONTACT_00000410,C005350,CAMP_2026_SPORTS,短信,2026-04-16 11:34:00,marketing,bounced,0,0.06
CONTACT_00000411,C002611,CAMP_2026_SPORTS,APP Push,2026-04-16 23:30:00,marketing,opened,31110,0.02
CONTACT_00000412,C006604,CAMP_2026_SPORTS,邮件,2026-07-14 15:35:00,marketing,opened,68343,0.01
CONTACT_00000413,C005409,CAMP_2026_WOMEN,APP Push,2026-07-13 15:18:00,marketing,opened,70027,0.02
CONTACT_00000414,C001108,CAMP_2026_MOVIE9,手机银行APP内消息,2026-06-30 19:03:00,marketing,clicked,14998,0.01
CONTACT_00000415,C006060,CAMP_2026_NEWUSER,手机银行APP内消息,2026-06-30 21:17:00,marketing,opened,12590,0.01
CONTACT_00000416,C002051,CAMP_2026_CROSSBORDER,邮件,2026-05-31 05:08:00,marketing,sent,0,0.01
CONTACT_00000417,C000390,CAMP_2026_NEWUSER,电话外呼,2026-05-15 03:49:00,marketing,opened,78297,2.5
CONTACT_00000418,C001097,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-06-21 16:34:00,marketing,clicked,47854,2.5
CONTACT_00000419,C004986,CAMP_2026_BACK_SCHOOL,邮件,2026-07-08 08:05:00,marketing,delivered,0,0.01
CONTACT_00000420,C005449,CAMP_2026_CLOUD_FLASH,微信公众号,2026-05-02 18:07:00,marketing,opened,10800,0.03
CONTACT_00000421,C007888,CAMP_2026_SPORTS,邮件,2026-06-21 03:52:00,marketing,opened,80703,0.01
CONTACT_00000422,C002257,,手机银行APP内消息,2026-07-09 12:02:00,transactional,opened,50548,0.01
CONTACT_00000423,C002542,CAMP_2026_WEDDING5,短信,2026-04-16 13:24:00,marketing,delivered,0,0.06
CONTACT_00000424,C003156,CAMP_2026_APPLEPAY,手机银行APP内消息,2026-06-09 02:11:00,marketing,opened,12362,0.01
CONTACT_00000425,C000908,CAMP_2026_SPRING_TRAVEL,APP Push,2026-07-05 14:07:00,marketing,clicked,3482,0.02
CONTACT_00000426,C006546,,手机银行APP内消息,2026-06-16 17:19:00,service,opened,2610,0.01
CONTACT_00000427,C003338,CAMP_2026_DORMANT,手机银行APP内消息,2026-07-03 03:59:00,marketing,bounced,0,0.01
CONTACT_00000428,C000153,CAMP_2026_DOUBLE11,APP Push,2026-07-03 08:22:00,marketing,clicked,64813,0.02
CONTACT_00000429,C007029,CAMP_2026_DOUBLE11,电话外呼,2026-06-16 08:23:00,marketing,clicked,15751,2.5
CONTACT_00000430,C004554,CAMP_2026_REFERRAL,邮件,2026-06-20 19:28:00,marketing,unsubscribed,0,0.01
CONTACT_00000431,C002826,CAMP_2026_CLOUD_FLASH,手机银行APP内消息,2026-07-07 16:46:00,marketing,opened,29838,0.01
CONTACT_00000432,C003716,CAMP_2026_NEWUSER,微信公众号,2026-07-11 06:49:00,marketing,opened,72116,0.03
CONTACT_00000433,C007591,CAMP_2026_SPRINGFEST,短信,2026-06-13 21:21:00,marketing,opened,39577,0.06
CONTACT_00000434,C007637,CAMP_2026_WOMEN,微信公众号,2026-04-18 14:49:00,marketing,opened,70346,0.03
CONTACT_00000435,C000575,CAMP_2026_CLOUD_FLASH,电话外呼,2026-04-16 14:10:00,marketing,clicked,23782,2.5
CONTACT_00000436,C000027,CAMP_2026_POINTS_BOOST,邮件,2026-06-16 17:26:00,marketing,opened,48970,0.01
CONTACT_00000437,C002773,CAMP_2026_POINTS_BOOST,手机银行APP内消息,2026-07-08 07:13:00,marketing,clicked,10616,0.01
CONTACT_00000438,C000027,CAMP_2026_POINTS_BOOST,手机银行APP内消息,2026-04-23 13:26:00,marketing,clicked,47443,0.01
CONTACT_00000439,C007249,CAMP_2026_APPLEPAY,微信公众号,2026-06-27 16:37:00,marketing,opened,2043,0.03
CONTACT_00000440,C003596,CAMP_2026_CROSSBORDER,邮件,2026-06-05 22:14:00,marketing,delivered,0,0.01
